incomeBetween100to200,blockFips,incomeLessThan25,incomeBelowPoverty,medianIncome,incomeGreater200,educationBachelorOrGreater,incomeBetween50to100,educationHighSchoolGraduate,incomeBetween25to50,lat,lng
0.20442,360610116003000,0.26243,0.166,53760.0,0.0,0.6754,0.30801,0.9507,0.22514,40.763,-73.9587
0.45346,360610080005000,0.20883,0.166,125986.0,0.1623,0.7224,0.13604,0.9391,0.03938,40.7486,-73.9797
0.28177,360610075003003,0.19521,0.166,79502.0,0.105,0.7322,0.34438,0.9288,0.07367,40.7341,-74.0066
0.13259,360470520001003,0.18051,0.229,58521.0,0.0831,0.1727,0.34345,0.6655,0.26038,40.6396,-73.9654
0.24242,360610036021001,0.34849,0.166,55152.0,0.0268,0.5478,0.26107,0.8146,0.12121,40.724,-73.9898
0.19444,360610132002001,0.15278,0.166,70566.0,0.0,0.7581,0.3985,0.9589,0.25427,40.7709,-73.9529
0.11035,360610245004000,0.34828,0.166,31789.0,0.0,0.159,0.14483,0.4281,0.39655,40.8368,-73.9413
0.2577,360610136001000,0.08294,0.166,92791.0,0.1813,0.6623,0.32228,0.9297,0.15581,40.7747,-73.9498
0.0,360610236002005,0.4115,0.166,30290.0,0.0,0.1246,0.13918,0.5849,0.44932,40.8259,-73.9391
0.25091,360610032001001,0.18339,0.166,62318.0,0.0182,0.6579,0.2938,0.9467,0.25365,40.7266,-73.9843
0.24817,360610078004002,0.11728,0.166,98219.0,0.2031,0.6339,0.28063,0.9504,0.15079,40.7455,-73.9757
0.32708,360610127004001,0.22036,0.166,82386.0,0.0632,0.4176,0.19071,0.8012,0.19862,40.7638,-73.9918
0.15323,360610067001002,0.14875,0.166,71117.0,0.2518,0.7241,0.33513,0.9562,0.11111,40.7306,-74.0022
0.0846,360610247002000,0.60745,0.166,21998.0,0.0,0.2013,0.09983,0.7193,0.20812,40.8363,-73.9449
0.17303,360610146024000,0.09547,0.166,76066.0,0.1778,0.7966,0.34845,0.9599,0.20525,40.7802,-73.9517
0.15429,360610132001000,0.13886,0.166,67291.0,0.1697,0.7851,0.32594,0.968,0.21119,40.772,-73.9523
0.10455,360610237002000,0.4182,0.166,41399.0,0.0209,0.0599,0.15498,0.5094,0.30135,40.8311,-73.9485
0.08658,360610127002000,0.08225,0.166,65389.0,0.1414,0.3697,0.4228,0.8105,0.26696,40.7611,-73.9885
0.36083,360470515001011,0.19588,0.229,68378.0,0.0348,0.1737,0.25644,0.5324,0.15206,40.7184,-73.9502
0.29079,360610081006000,0.12116,0.166,74671.0,0.0582,0.6554,0.31018,0.9523,0.21971,40.7394,-74.0012
0.1735,360610014021000,0.30874,0.166,47798.0,0.056,0.2014,0.26913,0.4305,0.19262,40.7186,-73.986
0.04591,360470547001003,0.57086,0.229,22679.0,0.0,0.0911,0.19162,0.4533,0.19162,40.707300000000004,-73.9664
0.22559,360610183002000,0.11785,0.166,84962.0,0.138,0.6481,0.38384,0.9087,0.13468,40.7952,-73.9733
0.46978,360610009001010,0.0,0.166,101985.0,0.2308,0.8301,0.12363,0.951,0.17582,40.7045,-74.0106
0.33256,360610031001021,0.17326,0.166,112047.0,0.2105,0.5797,0.18954,0.8307,0.09419,40.7128,-74.0059
0.03125,360470265001000,0.33894,0.229,32326.0,0.0096,0.069,0.36779,0.7797,0.2524,40.6881,-73.9421
0.13619,360610124001002,0.10914,0.166,73853.0,0.0905,0.7366,0.47948,0.9669,0.1847,40.7682,-73.9536
0.40422,360470549002011,0.04394,0.229,94027.0,0.0211,0.5448,0.28647,0.785,0.24429,40.7106,-73.9641
0.26239,360610146012000,0.19633,0.166,108231.0,0.2881,0.7429,0.16514,0.964,0.08807,40.7767,-73.9505
0.19005,360610015011008,0.1865,0.166,69490.0,0.2016,0.8695,0.23535,0.9835,0.1865,40.7109,-74.0056
0.21081,360810169001002,0.22297,0.151,65865.0,0.0473,0.3323,0.3527,0.8169,0.16622,40.7495,-73.9142
0.2069,360610165004000,0.08722,0.166,155408.0,0.4158,0.6708,0.22921,0.9583,0.06085,40.7845,-73.976
0.10443,360610241004000,0.38608,0.166,39304.0,0.0,0.0873,0.23418,0.3236,0.27532,40.8333,-73.9445
0.16114,360470039003002,0.16588,0.229,66172.0,0.1706,0.4066,0.32701,0.6703,0.17536,40.6834,-73.9815
0.28692,360610090004000,0.1028,0.166,100574.0,0.2121,0.7561,0.1972,0.9861,0.20094,40.7533,-73.9674
0.04874,360610224001000,0.36164,0.166,30990.0,0.0,0.0241,0.25157,0.469,0.33805,40.8112,-73.9443
0.10102,360610028004004,0.26061,0.166,44669.0,0.0,0.3786,0.36927,0.7329,0.2691,40.7257,-73.9774
0.36961,360810001001005,0.10451,0.151,126837.0,0.2405,0.6612,0.23092,0.8588,0.05441,40.7477,-73.9558
0.08528,360810271003002,0.29264,0.151,42417.0,0.0719,0.1745,0.26756,0.5934,0.28261,40.7441,-73.8792
0.25091,360610032001000,0.18339,0.166,62318.0,0.0182,0.6579,0.2938,0.9467,0.25365,40.7276,-73.9839
0.0386,360470512003000,0.45439,0.229,32917.0,0.0,0.1,0.28947,0.7019,0.21754,40.6461,-73.9625
0.15495,360470395002001,0.49681,0.229,26694.0,0.0,0.068,0.21406,0.3375,0.13419,40.6923,-73.925
0.13526,360810075001000,0.44679,0.151,34985.0,0.0111,0.2097,0.17406,0.6369,0.23282,40.7665,-73.9285
0.10335,360610032006001,0.32284,0.166,48871.0,0.0502,0.5349,0.33465,0.8455,0.18898,40.7243,-73.9835
0.29511,360610013002003,0.2162,0.166,145216.0,0.3183,0.7662,0.15413,0.9568,0.01631,40.7074,-74.0139
0.26674,360610067004003,0.14727,0.166,72088.0,0.0814,0.8191,0.27806,0.9586,0.22657,40.7312,-74.0045
0.07418,360470289002000,0.53116,0.229,23028.0,0.0,0.1225,0.273,0.5977,0.12166,40.692,-73.9332
0.15355,360610132003000,0.0929,0.166,82371.0,0.1729,0.7418,0.44645,0.9711,0.13419,40.77,-73.9517
0.28417,360610054001004,0.1271,0.166,129260.0,0.3201,0.8219,0.09592,0.9958,0.17266,40.7386,-73.9932
0.21611,360610153003000,0.14497,0.166,148069.0,0.443,0.8476,0.13154,0.9774,0.06443,40.7748,-73.9813
0.33623,360610032005000,0.24638,0.166,65595.0,0.0,0.5215,0.26667,0.8267,0.15073,40.7239,-73.9841
0.18588,360610317032002,0.11049,0.166,233430.0,0.6001,0.7501,0.08969,0.969,0.01387,40.717,-74.0136
0.13567,360610181006000,0.10941,0.166,69927.0,0.1652,0.607,0.36871,0.92,0.22101,40.7922,-73.9653
0.3224,360610015022000,0.06116,0.166,147277.0,0.2827,0.8492,0.25597,0.9469,0.07776,40.7087,-74.0057
0.26384,360610088007000,0.2381,0.166,73323.0,0.0,0.6931,0.32947,0.9716,0.1686,40.7479,-73.971
0.35992,360610034004001,0.20817,0.166,77188.0,0.0447,0.4129,0.20039,0.7951,0.18677,40.7297,-73.9823
0.32593,360610007001018,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7045,-74.009
0.1718,360610139004000,0.21053,0.166,88319.0,0.2373,0.6513,0.20655,0.9561,0.17378,40.7661,-73.9859
0.30085,360610099001015,0.16017,0.166,129981.0,0.278,0.4913,0.14576,0.7939,0.11525,40.7523,-74.0011
0.07905,360470119003002,0.09486,0.229,59027.0,0.0553,0.2393,0.51383,0.605,0.25692,40.6765,-73.9838
0.12469,360470003014005,0.06234,0.229,183452.0,0.4988,0.7705,0.17706,1.0,0.13716,40.6946,-73.9981
0.22564,360610070003001,0.10536,0.166,87058.0,0.2186,0.7447,0.28446,0.9357,0.16594,40.7426,-73.979
0.23726,360810134003003,0.17795,0.151,63434.0,0.0,0.3806,0.50627,0.813,0.07853,40.704,-73.8355
0.33142,360610022021000,0.23159,0.166,101322.0,0.1604,0.4782,0.19804,0.7996,0.07856,40.7208,-73.9801
0.13044,360470383001000,0.26087,0.229,57224.0,0.0,0.0787,0.39386,0.8302,0.21483,40.6859,-73.9247
0.44884,360610064001001,0.06274,0.166,120894.0,0.2027,0.7896,0.14768,0.9705,0.13803,40.7382,-73.9833
0.29511,360610013002013,0.2162,0.166,145216.0,0.3183,0.7662,0.15413,0.9568,0.01631,40.7049,-74.0164
0.13636,360610030021000,0.28571,0.166,58233.0,0.0733,0.5063,0.31633,0.8067,0.18831,40.7229,-73.9841
0.03575,360610215002001,0.55943,0.166,18788.0,0.0,0.0955,0.16175,0.6485,0.24307,40.8153,-73.9483
0.19444,360610132002000,0.15278,0.166,70566.0,0.0,0.7581,0.3985,0.9589,0.25427,40.77,-73.95
0.22054,360470486001001,0.36556,0.229,39795.0,0.0,0.1517,0.16616,0.6207,0.24773,40.6426,-73.9786
0.23151,360610087005000,0.13505,0.166,77134.0,0.1302,0.7494,0.28778,0.9324,0.21543,40.743,-73.9975
0.21777,360610197021003,0.1875,0.166,62940.0,0.0,0.4344,0.36523,0.7873,0.22949,40.802,-73.9589
0.29511,360610013002003,0.2162,0.166,145216.0,0.3183,0.7662,0.15413,0.9568,0.01631,40.7064,-74.015
0.22915,360610295001001,0.1397,0.166,71648.0,0.0131,0.3302,0.35578,0.8036,0.26231,40.8668,-73.9282
0.20494,360610088001005,0.13086,0.166,81409.0,0.1358,0.7341,0.34321,0.9441,0.18519,40.7498,-73.9707
0.25091,360610032001001,0.18339,0.166,62318.0,0.0182,0.6579,0.2938,0.9467,0.25365,40.7264,-73.984
0.21861,360610091004000,0.20089,0.166,86043.0,0.1758,0.6756,0.29247,0.9965,0.11226,40.7441,-73.9973
0.25735,360610087001002,0.14216,0.166,158532.0,0.4105,0.7042,0.16605,0.8692,0.0239,40.7419,-73.9967
0.42905,360610013001005,0.0538,0.166,114553.0,0.1493,0.6171,0.25017,0.8889,0.11769,40.7092,-74.0143
0.37565,360610138005000,0.05759,0.166,112697.0,0.1466,0.8007,0.31283,0.9916,0.10733,40.7749,-73.9535
0.28697,360610191005000,0.17958,0.166,90657.0,0.1232,0.3854,0.27113,0.7224,0.13909,40.8003,-73.967
0.01979,360470796022000,0.40208,0.229,26672.0,0.0,0.0669,0.21771,0.5705,0.36042,40.6527,-73.9585
0.30712,360470043004005,0.07567,0.229,83214.0,0.1306,0.4706,0.28487,0.676,0.20178,40.6879,-73.9899
0.2685,360610015021008,0.07398,0.166,120956.0,0.2972,0.7676,0.30549,0.978,0.05485,40.7089,-74.0094
0.14423,360470493002001,0.37981,0.229,37750.0,0.0,0.1035,0.26122,0.5099,0.21474,40.7087,-73.942
0.2141,360610133003000,0.22063,0.166,48088.0,0.0,0.4431,0.3342,0.7397,0.23107,40.7644,-73.9891
0.03687,360470512002000,0.21352,0.229,43789.0,0.0,0.1019,0.35945,0.6917,0.39017,40.646,-73.9618
0.26316,360470133001001,0.14912,0.229,118794.0,0.25,0.5208,0.26316,0.8872,0.07456,40.6764,-73.9808
0.21754,360610064004002,0.11876,0.166,79523.0,0.1343,0.7561,0.34406,0.9572,0.18535,40.735,-73.9816
0.17711,360610034003002,0.25522,0.166,65162.0,0.1063,0.6278,0.27066,0.9252,0.19074,40.7279,-73.9829
0.0,360470431002003,0.44965,0.229,28680.0,0.0,0.179,0.19906,0.455,0.35129,40.6981,-73.9198
0.24242,360610038002000,0.27462,0.166,68508.0,0.072,0.4442,0.24621,0.8279,0.16477,40.7273,-73.9897
0.24961,360610067003005,0.14419,0.166,84202.0,0.169,0.6694,0.37985,0.9206,0.05736,40.7299,-74.0043
0.42905,360610013001007,0.0538,0.166,114553.0,0.1493,0.6171,0.25017,0.8889,0.11769,40.71,-74.0101
0.26082,360610106013000,0.04912,0.166,100103.0,0.2012,0.7338,0.33567,0.9857,0.15322,40.7575,-73.9626
0.42905,360610013001013,0.0538,0.166,114553.0,0.1493,0.6171,0.25017,0.8889,0.11769,40.7085,-74.0148
0.44422,360610021002003,0.05376,0.166,152663.0,0.3743,0.8615,0.12769,0.9879,0.0,40.715,-74.0115
0.30309,360610117001000,0.09927,0.166,86543.0,0.1302,0.387,0.28031,0.7096,0.18714,40.7597,-73.9963
0.08658,360610127002000,0.08225,0.166,65389.0,0.1414,0.3697,0.4228,0.8105,0.26696,40.7611,-73.9885
0.32593,360610007001009,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7067,-74.0101
0.12793,360610130001001,0.0,0.166,248697.0,0.6588,0.8347,0.1258,1.0,0.08742,40.7734,-73.9627
0.2685,360610015021004,0.07398,0.166,120956.0,0.2972,0.7676,0.30549,0.978,0.05485,40.7086,-74.0067
0.33181,360810711003002,0.22197,0.151,89783.0,0.1076,0.4484,0.2151,0.7974,0.12357,40.7213,-73.8554
0.21958,360610193004001,0.45238,0.166,41067.0,0.0397,0.2927,0.10318,0.5054,0.18519,40.8007,-73.9609
0.3004,360470003012001,0.13044,0.229,139123.0,0.3478,0.5807,0.11265,0.8027,0.1087,40.6975,-73.995
0.14825,360470279001000,0.37197,0.229,46733.0,0.0,0.0496,0.25067,0.6364,0.22911,40.6912,-73.9382
0.28141,360610150024002,0.04523,0.166,173133.0,0.4221,0.8198,0.04271,0.9903,0.20854,40.783,-73.9585
0.33256,360610031001021,0.17326,0.166,112047.0,0.2105,0.5797,0.18954,0.8307,0.09419,40.7128,-74.0059
0.0,360470381003002,0.24314,0.229,44533.0,0.0,0.099,0.2,0.5743,0.55686,40.6794,-73.9275
0.27533,360610173004000,0.15844,0.166,97993.0,0.2234,0.6458,0.2039,0.8662,0.13896,40.7887,-73.9705
0.25527,360470169004001,0.04219,0.229,84459.0,0.0338,0.3957,0.55274,0.8206,0.11603,40.6576,-73.9807
0.36961,360810001001005,0.10451,0.151,126837.0,0.2405,0.6612,0.23092,0.8588,0.05441,40.7474,-73.9564
0.32593,360610007001006,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7075,-74.0108
0.04819,360470360022001,0.67642,0.229,13500.0,0.0,0.3369,0.12909,0.6881,0.1463,40.5768,-73.9625
0.12458,360470229003001,0.32997,0.229,37133.0,0.0404,0.2008,0.21549,0.6701,0.28956,40.6857,-73.9572
0.23347,360610303003003,0.08097,0.166,71117.0,0.0121,0.4495,0.47503,0.899,0.19838,40.8697,-73.9175
0.38199,360610048001000,0.12824,0.166,103685.0,0.1187,0.7879,0.26603,0.9795,0.10505,40.7352,-73.9832
0.12694,360610243012003,0.36658,0.166,31396.0,0.0285,0.2891,0.15933,0.6669,0.31865,40.8344,-73.9394
0.23084,360610134009000,0.23986,,73943.0,0.156,0.7548,0.35077,0.9558,0.02254,40.7713,-73.9538
0.24701,360610100002005,0.19695,0.166,75392.0,0.1066,0.7367,0.3025,0.9328,0.1469,40.7564,-73.9717
0.10442,360610129001005,0.29993,0.166,45744.0,0.1254,0.4481,0.20463,0.8698,0.26559,40.7641,-73.9936
0.21463,360610049002001,0.10395,0.166,86267.0,0.1424,0.6358,0.32339,0.8909,0.21559,40.7255,-74.0031
0.29371,360610090006000,0.08914,0.166,128172.0,0.3634,0.8054,0.11543,0.9868,0.13829,40.7534,-73.9715
0.16075,360610136003000,0.16272,0.166,97491.0,0.2465,0.7582,0.32544,0.997,0.10454,40.7728,-73.95
0.13164,360610026021001,0.2865,0.166,41902.0,0.0332,0.49,0.25,0.7639,0.29867,40.7243,-73.9784
0.18853,360610225003002,0.26913,0.166,51952.0,0.0164,0.3513,0.28006,0.6683,0.2459,40.8226,-73.9528
0.44884,360610064001000,0.06274,0.166,120894.0,0.2027,0.7896,0.14768,0.9705,0.13803,40.7386,-73.9819
0.17958,360050039002001,0.38374,0.3,36947.0,0.0,0.0,0.20227,0.3171,0.23441,40.8099,-73.9242
0.16476,360810117004001,0.22197,0.151,64442.0,0.0,0.253,0.57437,0.8419,0.0389,40.7724,-73.9116
0.0828,360470419001003,0.53344,0.229,23730.0,0.0,0.0408,0.12102,0.4616,0.26274,40.6952,-73.9204
0.0,360470423002001,0.24412,0.229,49263.0,0.0561,0.04,0.43038,0.27,0.26944,40.7005,-73.9268
0.15193,360470421004002,0.36464,0.229,33730.0,0.0,0.0233,0.25414,0.2879,0.22928,40.6977,-73.9245
0.35992,360610034004001,0.20817,0.166,77188.0,0.0447,0.4129,0.20039,0.7951,0.18677,40.73,-73.983
0.24689,360610066004000,0.10985,0.166,89700.0,0.1982,0.6118,0.25028,0.9555,0.19479,40.74,-73.9804
0.22771,360610077002001,0.18193,0.166,87734.0,0.2506,0.7985,0.15783,0.9742,0.18193,40.7382,-74.0023
0.10556,360810253013000,0.22593,0.151,50392.0,0.0741,0.3758,0.31852,0.7026,0.27593,40.7444,-73.9166
0.09631,360610127001000,0.30559,0.166,34806.0,0.0321,0.5191,0.20333,0.7859,0.36266,40.7625,-73.9893
0.32593,360610007001002,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7075,-74.0098
0.28697,360610191005001,0.17958,0.166,90657.0,0.1232,0.3854,0.27113,0.7224,0.13909,40.7995,-73.9668
0.18831,360610175007000,0.12662,0.166,171459.0,0.4334,0.7027,0.13312,0.8866,0.11851,40.7887,-73.9753
0.31373,360610089001000,0.2451,0.166,100821.0,0.1544,0.7312,0.2598,0.9384,0.02696,40.7448,-74.0017
0.22403,360610238011000,0.188,0.166,66205.0,0.0761,0.4784,0.29046,0.7731,0.22142,40.7594,-73.9513
0.17303,360610146024000,0.09547,0.166,76066.0,0.1778,0.7966,0.34845,0.9599,0.20525,40.7802,-73.9516
0.20048,250250106002012,0.24344,0.226,70977.0,0.2422,0.7975,0.20048,0.9487,0.11337,42.3459,-71.0794
0.2685,360610015021006,0.07398,0.166,120956.0,0.2972,0.7676,0.30549,0.978,0.05485,40.7089,-74.0078
0.30095,360610072005001,0.07653,0.166,93977.0,0.1892,0.7837,0.3577,0.9954,0.07567,40.7444,-73.9803
0.24725,360610134008000,0.16016,0.166,193324.0,0.4925,0.7512,0.08008,0.961,0.02002,40.7701,-73.9562
0.08658,360610127002000,0.08225,0.166,65389.0,0.1414,0.3697,0.4228,0.8105,0.26696,40.761,-73.9875
0.19041,360610042002000,0.2299,0.166,102836.0,0.2609,0.7652,0.21157,0.9383,0.10719,40.7311,-73.9896
0.25905,360610070001000,0.09714,0.166,102132.0,0.1879,0.7302,0.32889,0.9524,0.12698,40.7448,-73.9773
0.21754,360610064004002,0.11876,0.166,79523.0,0.1343,0.7561,0.34406,0.9572,0.18535,40.735,-73.9816
0.06549,360810073001002,0.18584,0.151,62507.0,0.0,0.19,0.59292,0.7439,0.15575,40.766,-73.924
0.2331,360610050001001,0.14345,0.166,146879.0,0.32,0.743,0.14621,0.9449,0.15724,40.7379,-73.9859
0.24947,360470265002001,0.23881,0.229,65603.0,0.0426,0.0565,0.22601,0.4697,0.24307,40.6869,-73.946
0.0,360610143001005,0.0,0.166,0.0,0.0,0.0,0.0,1.0,0.0,40.7987,-73.9595
0.22947,360610163003000,0.03579,0.166,85282.0,0.2211,0.6058,0.23158,0.8816,0.28211,40.7832,-73.9809
0.24121,360610087004000,0.0,0.166,115644.0,0.2852,0.7444,0.299,0.9238,0.17462,40.7436,-73.9979
0.17083,360470374011000,0.16667,0.229,49772.0,0.0,0.319,0.43194,0.8625,0.23056,40.5907,-73.9666
0.01833,360470160003001,0.29939,0.229,39714.0,0.0367,0.2938,0.32179,0.7538,0.32383,40.6195,-74.0264
0.30816,360610169001000,0.071,0.166,185069.0,0.4456,0.8291,0.17523,0.9799,0.0,40.7857,-73.9717
0.20175,360810063002001,0.24172,0.151,47836.0,0.0419,0.2617,0.23977,0.7225,0.27485,40.7656,-73.9199
0.07769,360610139003000,0.10655,0.166,58032.0,0.0721,0.388,0.47059,0.7639,0.27303,40.7676,-73.9874
0.3498,360610159007000,0.07561,0.166,141234.0,0.2933,0.7214,0.2621,0.9794,0.01915,40.7783,-73.9836
0.0,360610245003001,0.2551,0.166,43240.0,0.0347,0.1235,0.3449,0.4042,0.36531,40.8373,-73.9431
0.1385,360610156021002,0.32687,0.166,41940.0,0.12,0.1073,0.14958,0.4605,0.26501,40.7848,-73.9478
0.20361,360610114022001,0.11823,0.166,96818.0,0.3695,0.7595,0.13301,0.9771,0.1757,40.7643,-73.9677
0.32774,360610106015000,0.09082,0.166,106475.0,0.1737,0.6395,0.2537,0.9415,0.154,40.7561,-73.963
0.2073,360610146023000,0.19416,0.166,84365.0,0.1007,0.7148,0.39562,0.9858,0.10219,40.7793,-73.9496
0.35992,360610034004000,0.20817,0.166,77188.0,0.0447,0.4129,0.20039,0.7951,0.18677,40.7313,-73.9826
0.10231,360610174013001,0.4571,0.166,32242.0,0.038,0.4116,0.26403,0.76,0.13861,40.7957,-73.9484
0.04191,360610030011001,0.20023,0.166,69910.0,0.0314,0.5949,0.49243,0.784,0.23399,40.7216,-73.9878
0.20938,360610077003000,0.16875,0.166,77725.0,0.2385,0.7218,0.27188,0.984,0.11146,40.7396,-74.0035
0.30815,360470137003003,0.27704,0.229,66000.0,0.0059,0.387,0.26074,0.8722,0.14815,40.6694,-73.9838
0.33142,360610022021001,0.23159,0.166,101322.0,0.1604,0.4782,0.19804,0.7996,0.07856,40.7224,-73.9829
0.0,360610066007000,0.5856,0.166,17042.0,0.0,0.3735,0.17704,0.8742,0.23735,40.739,-73.9791
0.24563,360610131002003,0.17643,0.166,128769.0,0.3316,0.6199,0.11635,0.9127,0.13004,40.7628,-73.9849
0.17986,360610022012001,0.33633,0.166,57736.0,0.0629,0.3136,0.29137,0.7091,0.1295,40.7193,-73.9848
0.21958,360610193004000,0.45238,0.166,41067.0,0.0397,0.2927,0.10318,0.5054,0.18519,40.8012,-73.9609
0.32115,360610050005000,0.167,0.166,108378.0,0.1996,0.7833,0.21443,0.9931,0.09783,40.7357,-73.9864
0.15916,360470421003001,0.28529,0.229,55312.0,0.0,0.2553,0.41441,0.5578,0.14114,40.6975,-73.9256
0.03812,360610018005001,0.39014,0.166,56072.0,0.1659,0.2476,0.30493,0.4463,0.1009,40.7211,-73.9925
0.23735,360610126004000,0.11361,0.166,141546.0,0.3678,0.8116,0.2351,0.9719,0.04612,40.768,-73.9607
0.12469,360470003014004,0.06234,0.229,183452.0,0.4988,0.7705,0.17706,1.0,0.13716,40.6937,-73.9976
0.28041,360610057001005,0.08615,0.166,129468.0,0.2787,0.8401,0.25169,0.9952,0.10304,40.7301,-73.9927
0.39111,360470015001000,0.12444,0.229,80685.0,0.02,0.4878,0.39111,0.8104,0.07333,40.6977,-73.9838
0.22462,360610038004000,0.23692,0.166,75209.0,0.1015,0.5592,0.31385,0.8609,0.12308,40.7256,-73.9885
0.3048,360610038007001,0.3349,0.166,57140.0,0.0395,0.6598,0.15993,0.9042,0.16087,40.7274,-73.9865
0.15429,360610132001000,0.13886,0.166,67291.0,0.1697,0.7851,0.32594,0.968,0.21119,40.7711,-73.9513
0.20893,360610038001002,0.2982,0.166,62055.0,0.132,0.639,0.26306,0.8913,0.09782,40.7291,-73.99
0.08143,360470245001001,0.22901,0.229,52074.0,0.0407,0.1198,0.35878,0.7234,0.29008,40.6845,-73.9512
0.44499,360610048006001,0.09394,0.166,119563.0,0.1248,0.7181,0.13721,0.9138,0.19901,40.7341,-73.9818
0.26453,360610139005000,0.12124,0.166,71833.0,0.0902,0.6654,0.28858,0.9636,0.23547,40.7668,-73.9858
0.20068,360610097004000,0.26226,0.166,75303.0,0.0832,0.4181,0.28164,0.8008,0.17218,40.7506,-73.998
0.32593,360610007001010,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7068,-74.0101
0.07443,360610162005008,0.39256,0.166,26717.0,0.0,0.1617,0.21129,0.6084,0.32173,40.7866,-73.942
0.25744,360610179003001,0.11458,0.166,170302.0,0.3854,0.835,0.1503,0.9394,0.09226,40.7927,-73.97710000000001
0.08298,360610111001001,0.34244,0.166,40076.0,0.1166,0.4022,0.27731,0.7069,0.18067,40.7546,-73.9938
0.19459,360610148011001,0.05284,0.166,209445.0,0.4871,0.8244,0.16624,0.984,0.09923,40.7788,-73.9566
0.24056,360610067002004,0.13718,0.166,93734.0,0.2217,0.6828,0.32306,0.9471,0.07754,40.7295,-74.0029
0.27982,360470065006003,0.15464,0.229,56047.0,0.028,0.5076,0.23122,0.7228,0.30633,40.6772,-73.9994
0.23946,360610037002005,0.15514,0.166,79886.0,0.1046,0.7138,0.34907,0.9196,0.15177,40.7274,-74.0033
0.1017,360470367002001,0.27119,0.229,76211.0,0.0,0.0,0.54237,0.819,0.08475,40.679,-73.906
0.13171,360470121001002,0.48537,0.229,28093.0,0.0878,0.1695,0.26829,0.7123,0.02683,40.6713,-73.9893
0.22643,360610026022000,0.28203,0.166,83624.0,0.1966,0.5115,0.19742,0.8116,0.0975,40.7258,-73.9798
0.08618,360610178003001,0.4219,0.166,25835.0,0.0,0.4273,0.22262,0.8061,0.2693,40.7963,-73.9306
0.2385,360810769012004,0.10222,0.151,65949.0,0.0894,0.5811,0.33731,0.8874,0.23254,40.7173,-73.8362
0.17698,360610033003023,0.03342,0.166,274609.0,0.5495,0.845,0.2005,1.0,0.0396,40.7163,-74.009
0.07129,360470490002003,0.35241,0.229,36992.0,0.0311,0.2947,0.22791,0.7847,0.31727,40.6363,-73.9734
0.04032,360610142001001,0.0,0.166,271040.0,0.8508,0.809,0.07661,0.9245,0.03226,40.7783,-73.9604
0.04937,360610228001001,0.43924,0.166,34395.0,0.1203,0.0,0.15063,0.9271,0.24051,40.8156,-73.9411
0.13473,360470169005000,0.31737,0.229,58062.0,0.1886,0.5774,0.23952,0.8835,0.11976,40.6594,-73.9843
0.16138,360470076002001,0.50529,0.229,26438.0,0.0529,0.0523,0.209,0.6301,0.07143,40.6429,-74.0146
0.16196,360610216001001,0.37055,0.166,30012.0,0.065,0.3297,0.15337,0.7198,0.24908,40.8001,-73.9512
0.19265,360610140002000,0.05561,0.166,209390.0,0.4945,0.8763,0.22244,0.9792,0.03476,40.7761,-73.9574
0.39904,360470149002002,0.10256,0.229,112119.0,0.1106,0.5521,0.27724,0.8042,0.11058,40.663,-73.9845
0.34078,360610040004000,0.27561,0.166,79220.0,0.095,0.6667,0.15084,0.9053,0.1378,40.7293,-73.9867
0.08777,360470279002001,0.48936,0.229,27267.0,0.0,0.0477,0.29787,0.5417,0.125,40.6899,-73.9405
0.30556,360610140006001,0.01754,0.166,182113.0,0.4444,0.7923,0.19444,0.9849,0.03801,40.7773,-73.9579
0.07524,360470022003004,0.20995,0.229,43809.0,0.0,0.2529,0.31675,0.6684,0.39806,40.6403,-74.0248
0.08893,360610189002000,0.41996,0.166,42627.0,0.0731,0.332,0.29743,0.7188,0.12055,40.7958,-73.9621
0.07769,360610139003000,0.10655,0.166,58032.0,0.0721,0.388,0.47059,0.7639,0.27303,40.7676,-73.9875
0.35841,360470159004001,0.15266,0.229,120568.0,0.1571,0.6829,0.20797,0.8717,0.12389,40.6763,-73.9754
